,Date,TweetURL,User,Source,Location,Tweet
86,2021-06-06 03:47:56+00:00,https://twitter.com/DausBaem/status/1401385339940265989,DausBaem,Twitter for iPhone,"81700, MY",Sudah hari ke-4 line digi kejap ada kejap tiada. Pergi tempat lain elok je. Area taman scientex pasir gudang je problem. @digitelco please make something lah. Report banyak kali dah. Bila live chat kata busy. Penat hadap benda camni elak aku tukar telco lain je 👍
87,2021-05-31 00:52:00+00:00,https://twitter.com/yatty_srbj/status/1399166739108175876,yatty_srbj,Twitter for Android,JOHOR ,".
*Feedback yang sangat positive!*

Simkad yang berbaloi untuk anda cuba.

•Boleh kekalkan no lama
•Line Digi 4G+ internet terpantas 
•Tiada cas tersembunyi   

Data 89GB + Unlimited Call hanya dengan RM50

Rugi tak cuba, sangat berbaloi!

https://t.co/ZT7qzUpQtS https://t.co/xePgRGbGd8"
88,2021-05-28 23:57:29+00:00,https://twitter.com/Anazmi_/status/1398428245775716353,Anazmi_,Twitter for Android,somewhere,"@digitelco salam, kenapa permohonan saya untuk port out dari digi di reject? Saya cuba contact digi, line busy, dah post di community post, tiada siapa balas, penat lah. Harap boleh tolong, tq."
89,2021-05-28 14:57:35+00:00,https://twitter.com/atuywhibley/status/1398292374506283014,atuywhibley,Twitter for iPhone,"Kudat, Sabah.",Beli simkad digi baru sebab @Celcom kan anjing tiada line internet. Pastu lupa beli topup. Lupa ba pulak pakai prepaid. Sama jgk nda dpt main game. Esok la beli kredit hahahahaha
90,2021-05-23 16:24:49+00:00,https://twitter.com/JefulAbni/status/1396502385359429635,JefulAbni,Twitter for Android,"Johore, Malaysia","@ShazCheerful ada orang kata, whatsapp no ni kalau nak line digi laju ; 0102086411 . insyaAllah tiada multi level marketing terlibat. hanya sekadar talian menjejak kasih 🤣"
91,2021-05-23 06:22:08+00:00,https://twitter.com/yatty_srbj/status/1396350717284126722,yatty_srbj,Twitter for Android,JOHOR ,".
*Feedback yang sangat positive!*

Simkad yang berbaloi untuk anda cuba.

•Boleh kekalkan no lama
•Line Digi 4G+ internet terpantas 
•Tiada cas tersembunyi   

Data 89GB + Unlimited Call hanya dengan RM50

Rugi tak cuba, sangat berbaloi!

https://t.co/ZT7qzUpQtS https://t.co/w7X3uHkNWO"
92,2021-05-20 05:44:34+00:00,https://twitter.com/hasnihamzah/status/1395254100606865411,hasnihamzah,Twitter Web App,labuan FT,@digitelco tak boleh login sebab tiada line digi
93,2021-05-11 11:48:19+00:00,https://twitter.com/JimahNordin/status/1392084148588740613,JimahNordin,Twitter for Android,Earth,@digitelco Hello digi kenapa tiada line saja ni?
94,2021-05-10 06:48:12+00:00,https://twitter.com/AminNima1/status/1391646233668640768,AminNima1,Twitter for iPhone,,Barai la Digi area Beranang ni. Dulu kalian sangat hebat. Sekarang tiada line langsung. APA DAH BERLAKU @digitelco ???
95,2021-05-07 12:02:12+00:00,https://twitter.com/cikmanes2/status/1390638090339774465,cikmanes2,Twitter for Android,"Kota Kinabalu, Sabah",@digitelco apa masalah digi ni arh? Makin tiada line pulak pahadal 4G
