,Date,TweetURL,User,Source,Location,Tweet
48,2020-12-10 12:59:05+00:00,https://twitter.com/diyanashari/status/1337019004062289920,diyanashari,Twitter for iPhone,FUDO ,@edrinnahashim Kenapa dia tukarr dia tade buat announcement ke eh? Benci lah i chose yoodo sebab its cheap now i have to pay mahal for that??
49,2020-12-08 07:35:32+00:00,https://twitter.com/mohdakmarr/status/1336212803456135171,mohdakmarr,Twitter for iPhone,"Kulim, Kedah",Yoodo dah mahal balik. Tukar telco lagi 😌
50,2020-12-08 06:18:30+00:00,https://twitter.com/firdaussairy/status/1336193417936662529,firdaussairy,Twitter for Android,,"Dasar yoodo binyai, dah la data unlimited mahal, speed pulak mcm basic. Terpaksa purchase yes punya data unlimited pulak. Zzzz"
51,2020-12-07 06:36:49+00:00,https://twitter.com/FaizuddinZukri/status/1335835637719605249,FaizuddinZukri,Twitter for iPhone,,Yoodo dah tukar plan dia dan jadi lagi mahal. Ayuh bertukar telco lagi. Maafkan saya rakan-rakan yg dah pakai Yoodo https://t.co/SHiAGAe7Re
52,2020-12-05 19:22:16+00:00,https://twitter.com/FckinPanda/status/1335303493859516416,FckinPanda,Twitter for iPhone,hati aku,Sikit hari lagi mmg selamat tinggal yoodo lah eh. Line makin lembab. Lepastu customize plan makin mahal.
53,2020-12-04 15:25:33+00:00,https://twitter.com/erinohnim/status/1334881535585992711,erinohnim,Twitter for iPhone,dniikrm&kshmsr,*yoodo. bayar mahal mahal line mcm babi
54,2020-11-16 15:35:34+00:00,https://twitter.com/wannyrsln/status/1328361073896931328,wannyrsln,Twitter for iPhone,Shah Alam,@umobile Why time malam lembab gilaa na mampusss padahal kitaorg byr bill mahal kotttt plsss laa umobile kanggg tak pepasal aku tukar yoodo kanggg😤
55,2020-11-15 02:56:10+00:00,https://twitter.com/akieyyys/status/1327807577997025280,akieyyys,Twitter for iPhone,Malaysia,"M,D, C ,Y ni ja pernah try

Kalau siapa line celcom laju , pakai la yoodo sbb offer dia nak bad boleh custom plan tapi call dia maybe mahal sikit. Yoodo under celcom juga.

Last pakai D sebab RM50 50gb unlimited call.

M kt rumah paling laju tp mahal kita pakai D"
56,2020-10-25 23:39:21+00:00,https://twitter.com/_nurulainazman/status/1320510288811053057,_nurulainazman,Twitter for iPhone,"Shah Alam, Malaysia",Yoodo so far okay sangat. Even mahal pun im not complaining. High speed pergi mana mana pun line wow okay. Dulu dah stress sangat dengan umobile. Plus dulu umobile semua kena pergi center. Like bila masa lah nak pergi.
57,2020-10-25 07:50:02+00:00,https://twitter.com/sorarasyido/status/1320271384111505408,sorarasyido,Twitter for iPhone,Celestia,"@hanifjamals Yoodo (under celcom) boleh custom. Kalau amek plan biasa, internet high speed. Klu unlimited, dia offer 3/6mbps speed. 6mbps dpt mcm dlm gmbr. Aku test speed internet, dpt lebih dri 10mbps. Xtau la celah mana limit 6mbps. Yg call tu free 50min. Nk + call, plg mahal 2000min rm12 https://t.co/21jn0fFFSP"
